fecha,letra,share_mujer
2010-11-01,Z,.25510204
2010-12-01,A,.11848654
2010-12-01,B,.085551471
2010-12-01,C,.18194254
2010-12-01,D,.16323541
2010-12-01,E,.10384742
2010-12-01,F,.049644049
2010-12-01,G,.35507309
2010-12-01,H,.090916142
2010-12-01,I,.43853036
2010-12-01,J,.33306733
2010-12-01,K,.48307046
2010-12-01,L,.35282549
2010-12-01,M,.43978509
2010-12-01,N,.3315345
2010-12-01,O,.32611483
2010-12-01,P,.73664999
2010-12-01,Q,.73170608
2010-12-01,R,.40299037
2010-12-01,S,.47256994
2010-12-01,U,.54834157
2010-12-01,Z,.2565445
2011-01-01,A,.12061191
2011-01-01,B,.086232089
2011-01-01,C,.18352364
2011-01-01,D,.16303523
2011-01-01,E,.10362682
2011-01-01,F,.050046828
2011-01-01,G,.3562741
2011-01-01,H,.091359742
2011-01-01,I,.44487336
2011-01-01,J,.33253869
2011-01-01,K,.48361278
2011-01-01,L,.3568944
2011-01-01,M,.43796763
2011-01-01,N,.32977331
2011-01-01,O,.31918481
2011-01-01,P,.7387473
2011-01-01,Q,.73150146
2011-01-01,R,.40636709
2011-01-01,S,.46944389
2011-01-01,U,.54777068
2011-01-01,Z,.22950819
2011-02-01,A,.12466082
2011-02-01,B,.086471684
2011-02-01,C,.18325365
2011-02-01,D,.16311781
2011-02-01,E,.10375992
2011-02-01,F,.049576107
2011-02-01,G,.35480341
2011-02-01,H,.09094809
2011-02-01,I,.44479364
2011-02-01,J,.333056
2011-02-01,K,.48430204
2011-02-01,L,.35563144
2011-02-01,M,.4356859
2011-02-01,N,.3327516
2011-02-01,O,.29967889
2011-02-01,P,.74056107
2011-02-01,Q,.73158002
2011-02-01,R,.40614846
2011-02-01,S,.46982837
2011-02-01,U,.54467475
2011-02-01,Z,.24550898
2011-03-01,A,.12136281
2011-03-01,B,.086132027
2011-03-01,C,.18247798
2011-03-01,D,.16230163
2011-03-01,E,.10321678
2011-03-01,F,.048929326
2011-03-01,G,.351926
2011-03-01,H,.090446562
2011-03-01,I,.43969738
2011-03-01,J,.33240569
2011-03-01,K,.48389497
2011-03-01,L,.35320288
2011-03-01,M,.43628779
2011-03-01,N,.33276811
2011-03-01,O,.29910171
2011-03-01,P,.73818737
2011-03-01,Q,.73185927
2011-03-01,R,.40151706
2011-03-01,S,.47111759
2011-03-01,U,.54187542
2011-03-01,Z,.24096386
2011-04-01,A,.11501331
2011-04-01,B,.086287811
2011-04-01,C,.18229626
2011-04-01,D,.16170204
2011-04-01,E,.102998
2011-04-01,F,.048804775
2011-04-01,G,.35060114
2011-04-01,H,.089975163
2011-04-01,I,.43823895
2011-04-01,J,.33266878
2011-04-01,K,.48445141
2011-04-01,L,.35072914
2011-04-01,M,.43899643
2011-04-01,N,.33065662
2011-04-01,O,.29936534
2011-04-01,P,.73881352
2011-04-01,Q,.73173803
2011-04-01,R,.40109879
2011-04-01,S,.47294614
2011-04-01,U,.53818184
2011-04-01,Z,.24675325
2011-05-01,A,.10785133
2011-05-01,B,.087329619
2011-05-01,C,.18107544
2011-05-01,D,.16140747
2011-05-01,E,.1038526
2011-05-01,F,.048046697
2011-05-01,G,.35086757
2011-05-01,H,.089544177
2011-05-01,I,.43642855
2011-05-01,J,.33283898
2011-05-01,K,.48472974
2011-05-01,L,.35081401
2011-05-01,M,.43700594
2011-05-01,N,.33088696
2011-05-01,O,.29677138
2011-05-01,P,.73846763
2011-05-01,Q,.73142165
2011-05-01,R,.40400746
2011-05-01,S,.47485408
2011-05-01,U,.5363372
2011-05-01,Z,.22916667
2011-06-01,A,.10614903
2011-06-01,B,.08796268
2011-06-01,C,.18126601
2011-06-01,D,.16144912
2011-06-01,E,.10447588
2011-06-01,F,.048258312
2011-06-01,G,.35149392
2011-06-01,H,.089622423
2011-06-01,I,.43657616
2011-06-01,J,.3321979
2011-06-01,K,.48501649
2011-06-01,L,.35109636
2011-06-01,M,.43770653
2011-06-01,N,.33191091
2011-06-01,O,.29487562
2011-06-01,P,.73772979
2011-06-01,Q,.73137182
2011-06-01,R,.40393034
2011-06-01,S,.47556639
2011-06-01,U,.53678077
2011-06-01,Z,.23188406
2011-07-01,A,.10505643
2011-07-01,B,.088146672
2011-07-01,C,.18161459
2011-07-01,D,.16193439
2011-07-01,E,.10511061
2011-07-01,F,.048402853
2011-07-01,G,.35216662
2011-07-01,H,.089858644
2011-07-01,I,.43789563
2011-07-01,J,.33379224
2011-07-01,K,.48495087
2011-07-01,L,.35271078
2011-07-01,M,.43793711
2011-07-01,N,.33142886
2011-07-01,O,.29329023
2011-07-01,P,.73865998
2011-07-01,Q,.73117173
2011-07-01,R,.40629727
2011-07-01,S,.47597754
2011-07-01,U,.53862971
2011-07-01,Z,.25
2011-08-01,A,.10519239
2011-08-01,B,.087327778
2011-08-01,C,.18184859
2011-08-01,D,.16250625
2011-08-01,E,.10457288
2011-08-01,F,.048146997
2011-08-01,G,.35281152
2011-08-01,H,.089849129
2011-08-01,I,.43696967
2011-08-01,J,.33265629
2011-08-01,K,.48516479
2011-08-01,L,.35382074
2011-08-01,M,.43805432
2011-08-01,N,.33134362
2011-08-01,O,.29306236
2011-08-01,P,.73795056
2011-08-01,Q,.7309801
2011-08-01,R,.4058491
2011-08-01,S,.48071826
2011-08-01,U,.54196817
2011-08-01,Z,.2635659
2011-09-01,A,.10690622
2011-09-01,B,.088348903
2011-09-01,C,.18199079
2011-09-01,D,.16260017
2011-09-01,E,.10429815
2011-09-01,F,.048122916
2011-09-01,G,.35204935
2011-09-01,H,.090049967
2011-09-01,I,.43728489
2011-09-01,J,.33116025
2011-09-01,K,.48608375
2011-09-01,L,.3538729
2011-09-01,M,.43769109
2011-09-01,N,.33272198
2011-09-01,O,.29314864
2011-09-01,P,.7380994
2011-09-01,Q,.7308259
2011-09-01,R,.40329143
2011-09-01,S,.48124686
2011-09-01,U,.54327273
2011-09-01,Z,.264
2011-10-01,A,.11704347
2011-10-01,B,.088342041
2011-10-01,C,.18212888
2011-10-01,D,.16306907
2011-10-01,E,.10386728
2011-10-01,F,.048017412
2011-10-01,G,.35254282
2011-10-01,H,.090178058
2011-10-01,I,.43831658
2011-10-01,J,.33062771
2011-10-01,K,.4859547
2011-10-01,L,.35503367
2011-10-01,M,.43833262
2011-10-01,N,.33213791
2011-10-01,O,.29235098
2011-10-01,P,.73797363
2011-10-01,Q,.73119503
2011-10-01,R,.40305921
2011-10-01,S,.48180962
2011-10-01,U,.54412836
2011-10-01,Z,.25806451
2011-11-01,A,.12035207
2011-11-01,B,.089281701
2011-11-01,C,.18259229
2011-11-01,D,.16221945
2011-11-01,E,.10404059
2011-11-01,F,.048154861
2011-11-01,G,.35309038
2011-11-01,H,.090658493
2011-11-01,I,.43998235
2011-11-01,J,.33132991
2011-11-01,K,.48639897
2011-11-01,L,.35538551
2011-11-01,M,.43818751
2011-11-01,N,.3332119
2011-11-01,O,.29149181
2011-11-01,P,.73809254
2011-11-01,Q,.73125023
2011-11-01,R,.4033249
2011-11-01,S,.48255149
2011-11-01,U,.54852623
2011-11-01,Z,.2644628
2011-12-01,A,.11826496
2011-12-01,B,.088919722
2011-12-01,C,.18366793
2011-12-01,D,.16303219
2011-12-01,E,.10448946
2011-12-01,F,.050388791
2011-12-01,G,.35729229
2011-12-01,H,.090626277
2011-12-01,I,.44273242
2011-12-01,J,.33120215
2011-12-01,K,.48717746
2011-12-01,L,.35904118
2011-12-01,M,.44198874
2011-12-01,N,.32973394
2011-12-01,O,.29240724
2011-12-01,P,.73673671
2011-12-01,Q,.73129326
2011-12-01,R,.40541488
2011-12-01,S,.48293462
2011-12-01,U,.55014324
2011-12-01,Z,.26363635
2012-01-01,A,.12025715
2012-01-01,B,.090162881
2012-01-01,C,.18357643
2012-01-01,D,.16268452
2012-01-01,E,.10584188
2012-01-01,F,.051659759
2012-01-01,G,.35828844
2012-01-01,H,.090863317
2012-01-01,I,.44838801
2012-01-01,J,.33060703
2012-01-01,K,.48792642
2012-01-01,L,.36046457
2012-01-01,M,.44037727
2012-01-01,N,.32794997
2012-01-01,O,.29182991
2012-01-01,P,.73811775
2012-01-01,Q,.73088622
2012-01-01,R,.40845454
2012-01-01,S,.47902727
2012-01-01,U,.54982078
2012-01-01,Z,.2682927
2012-02-01,A,.12321145
2012-02-01,B,.089636803
2012-02-01,C,.18328278
2012-02-01,D,.16262935
2012-02-01,E,.10607612
2012-02-01,F,.051952723
2012-02-01,G,.35671419
2012-02-01,H,.091068365
2012-02-01,I,.44841275
2012-02-01,J,.33133554
2012-02-01,K,.48783308
2012-02-01,L,.36067504
2012-02-01,M,.44068757
2012-02-01,N,.33123899
2012-02-01,O,.29165468
2012-02-01,P,.74050909
2012-02-01,Q,.73096937
2012-02-01,R,.40624696
2012-02-01,S,.47833934
2012-02-01,U,.54817986
2012-02-01,Z,.25
2012-03-01,A,.12120058
2012-03-01,B,.089723125
2012-03-01,C,.18277608
2012-03-01,D,.16245675
2012-03-01,E,.10511357
2012-03-01,F,.051262017
2012-03-01,G,.35388926
2012-03-01,H,.090209179
2012-03-01,I,.44349903
2012-03-01,J,.33038545
2012-03-01,K,.48775914
2012-03-01,L,.35721526
2012-03-01,M,.44104093
2012-03-01,N,.33328444
2012-03-01,O,.31226131
2012-03-01,P,.73753285
2012-03-01,Q,.73103797
2012-03-01,R,.40307453
2012-03-01,S,.48023835
2012-03-01,U,.54395998
2012-03-01,Z,.2238806
2012-04-01,A,.11352786
2012-04-01,B,.089637674
2012-04-01,C,.18245146
2012-04-01,D,.16221942
2012-04-01,E,.10557012
2012-04-01,F,.051352747
2012-04-01,G,.35292128
2012-04-01,H,.089651942
2012-04-01,I,.44227728
2012-04-01,J,.33036822
2012-04-01,K,.48734972
2012-04-01,L,.35653332
2012-04-01,M,.44249046
2012-04-01,N,.3339287
2012-04-01,O,.31327575
2012-04-01,P,.73921317
2012-04-01,Q,.7305786
2012-04-01,R,.40349305
2012-04-01,S,.48236829
2012-04-01,U,.5433526
2012-04-01,Z,.24193548
2012-05-01,A,.10814641
2012-05-01,B,.089343555
2012-05-01,C,.18193094
2012-05-01,D,.16207869
2012-05-01,E,.10694089
2012-05-01,F,.051530644
2012-05-01,G,.35299948
2012-05-01,H,.089586347
2012-05-01,I,.44055915
2012-05-01,J,.33053592
2012-05-01,K,.48680168
2012-05-01,L,.35676071
2012-05-01,M,.4417465
2012-05-01,N,.33610407
2012-05-01,O,.27679643
2012-05-01,P,.73851877
2012-05-01,Q,.73019153
2012-05-01,R,.40340668
2012-05-01,S,.48430493
2012-05-01,U,.54100722
2012-05-01,Z,.25396827
2012-06-01,A,.10627911
2012-06-01,B,.089416377
2012-06-01,C,.18193586
2012-06-01,D,.16309118
2012-06-01,E,.10784023
2012-06-01,F,.051798753
2012-06-01,G,.35332102
2012-06-01,H,.089423865
2012-06-01,I,.43980917
2012-06-01,J,.33001053
2012-06-01,K,.48749262
2012-06-01,L,.35717595
2012-06-01,M,.45091382
2012-06-01,N,.33776149
2012-06-01,O,.27815408
2012-06-01,P,.73773235
2012-06-01,Q,.73015326
2012-06-01,R,.40510133
2012-06-01,S,.48616871
2012-06-01,U,.54092526
2012-06-01,Z,.25757575
2012-07-01,A,.10514066
2012-07-01,B,.089436218
2012-07-01,C,.18209589
2012-07-01,D,.16311181
2012-07-01,E,.10776673
2012-07-01,F,.051871277
2012-07-01,G,.35388252
2012-07-01,H,.089843363
2012-07-01,I,.441643
2012-07-01,J,.33086467
2012-07-01,K,.48748642
2012-07-01,L,.35727325
2012-07-01,M,.45077455
2012-07-01,N,.33907378
2012-07-01,O,.27878672
2012-07-01,P,.7383613
2012-07-01,Q,.72999585
2012-07-01,R,.409067
2012-07-01,S,.48488685
2012-07-01,U,.54304159
2012-07-01,Z,.265625
2012-08-01,A,.10675874
2012-08-01,B,.089487225
2012-08-01,C,.18228939
2012-08-01,D,.16279511
2012-08-01,E,.10767101
2012-08-01,F,.0518963
2012-08-01,G,.35431311
2012-08-01,H,.090084128
2012-08-01,I,.44092011
2012-08-01,J,.3297168
2012-08-01,K,.48740125
2012-08-01,L,.35861355
2012-08-01,M,.45184547
2012-08-01,N,.33879516
2012-08-01,O,.27802831
2012-08-01,P,.73764992
2012-08-01,Q,.72951847
2012-08-01,R,.40370002
2012-08-01,S,.4856689
2012-08-01,U,.53975201
2012-08-01,Z,.25757575
2012-09-01,A,.10934422
2012-09-01,B,.089848042
2012-09-01,C,.18260412
2012-09-01,D,.16327803
2012-09-01,E,.10831519
2012-09-01,F,.052303411
2012-09-01,G,.35349646
2012-09-01,H,.090613365
2012-09-01,I,.44175518
2012-09-01,J,.32946619
2012-09-01,K,.48777413
2012-09-01,L,.35836107
2012-09-01,M,.45142832
2012-09-01,N,.33867735
2012-09-01,O,.27843374
2012-09-01,P,.73771608
2012-09-01,Q,.72954589
2012-09-01,R,.40293822
2012-09-01,S,.48575804
2012-09-01,U,.54181558
2012-09-01,Z,.25
2012-10-01,A,.11867426
2012-10-01,B,.089681499
2012-10-01,C,.18281399
2012-10-01,D,.16339043
2012-10-01,E,.10809408
2012-10-01,F,.05188901
2012-10-01,G,.35410276
2012-10-01,H,.090623267
2012-10-01,I,.4420194
2012-10-01,J,.32899618
2012-10-01,K,.4879176
2012-10-01,L,.35818821
2012-10-01,M,.44885138
2012-10-01,N,.33888432
2012-10-01,O,.2795794
2012-10-01,P,.73705482
2012-10-01,Q,.72979277
2012-10-01,R,.40107092
2012-10-01,S,.48495281
2012-10-01,U,.54163647
2012-10-01,Z,.26785713
2012-11-01,A,.12145697
2012-11-01,B,.089846686
2012-11-01,C,.18280412
2012-11-01,D,.16423509
2012-11-01,E,.10806797
2012-11-01,F,.052034561
2012-11-01,G,.35344163
2012-11-01,H,.091092825
2012-11-01,I,.44329652
2012-11-01,J,.32879692
2012-11-01,K,.48833346
2012-11-01,L,.35930672
2012-11-01,M,.44905415
2012-11-01,N,.3385587
2012-11-01,O,.27890515
2012-11-01,P,.73680651
2012-11-01,Q,.72970736
2012-11-01,R,.40063658
2012-11-01,S,.48508406
2012-11-01,U,.54314721
2012-11-01,Z,.3114754
2012-12-01,A,.12143584
2012-12-01,B,.090208612
2012-12-01,C,.18307453
2012-12-01,D,.16412655
2012-12-01,E,.1077059
2012-12-01,F,.052878637
2012-12-01,G,.35567009
2012-12-01,H,.091016456
2012-12-01,I,.44797635
2012-12-01,J,.32868928
2012-12-01,K,.48884493
2012-12-01,L,.36098105
2012-12-01,M,.44955432
2012-12-01,N,.33685714
2012-12-01,O,.26388407
2012-12-01,P,.73642308
2012-12-01,Q,.72902334
2012-12-01,R,.40370941
2012-12-01,S,.48403209
2012-12-01,U,.54570335
2012-12-01,Z,.29724711
2013-01-01,A,.12141471
2013-01-01,B,.090570539
2013-01-01,C,.18334496
2013-01-01,D,.16401799
2013-01-01,E,.10734382
2013-01-01,F,.053722713
2013-01-01,G,.35789853
2013-01-01,H,.090940095
2013-01-01,I,.45265618
2013-01-01,J,.32858163
2013-01-01,K,.48935643
2013-01-01,L,.3626554
2013-01-01,M,.4500545
2013-01-01,N,.33515555
2013-01-01,O,.248863
2013-01-01,P,.73603964
2013-01-01,Q,.72833937
2013-01-01,R,.40678221
2013-01-01,S,.48298013
2013-01-01,U,.5482595
2013-01-01,Z,.28301886
2013-02-01,A,.1245151
2013-02-01,B,.090898857
2013-02-01,C,.18329228
2013-02-01,D,.16464886
2013-02-01,E,.10799158
2013-02-01,F,.053886488
2013-02-01,G,.35599318
2013-02-01,H,.091115303
2013-02-01,I,.45274267
2013-02-01,J,.32927245
2013-02-01,K,.48984402
2013-02-01,L,.36210081
2013-02-01,M,.45117846
2013-02-01,N,.33623934
2013-02-01,O,.25006184
2013-02-01,P,.7395587
2013-02-01,Q,.72861141
2013-02-01,R,.40416113
2013-02-01,S,.48231715
2013-02-01,U,.55035973
2013-02-01,Z,.30000001
2013-03-01,A,.12440207
2013-03-01,B,.090221353
2013-03-01,C,.18298398
2013-03-01,D,.16448858
2013-03-01,E,.10891908
2013-03-01,F,.052784335
2013-03-01,G,.35365075
2013-03-01,H,.090961054
2013-03-01,I,.44731945
2013-03-01,J,.32902271
2013-03-01,K,.48943251
2013-03-01,L,.35985026
2013-03-01,M,.45049459
2013-03-01,N,.33504084
2013-03-01,O,.25005281
2013-03-01,P,.73761404
2013-03-01,Q,.72882128
2013-03-01,R,.40080103
2013-03-01,S,.48240036
2013-03-01,U,.55247813
2013-03-01,Z,.33333334
2013-04-01,A,.12067709
2013-04-01,B,.089926288
2013-04-01,C,.18235844
2013-04-01,D,.16419977
2013-04-01,E,.10937144
2013-04-01,F,.0514246
2013-04-01,G,.35232976
2013-04-01,H,.090509005
2013-04-01,I,.44477084
2013-04-01,J,.3281998
2013-04-01,K,.4892163
2013-04-01,L,.35831308
2013-04-01,M,.45046154
2013-04-01,N,.33578649
2013-04-01,O,.25098482
2013-04-01,P,.73882681
2013-04-01,Q,.72884244
2013-04-01,R,.39967775
2013-04-01,S,.48420244
2013-04-01,U,.54949051
2013-04-01,Z,.40000001
2013-05-01,A,.11287085
2013-05-01,B,.089728229
2013-05-01,C,.18193707
2013-05-01,D,.16347283
2013-05-01,E,.10841175
2013-05-01,F,.050833318
2013-05-01,G,.35222062
2013-05-01,H,.090248019
2013-05-01,I,.44247949
2013-05-01,J,.32713255
2013-05-01,K,.48860356
2013-05-01,L,.35840091
2013-05-01,M,.45090255
2013-05-01,N,.33733329
2013-05-01,O,.25111589
2013-05-01,P,.73766214
2013-05-01,Q,.7290737
2013-05-01,R,.4006336
2013-05-01,S,.48554865
2013-05-01,U,.55707109
2013-05-01,Z,.3611111
2013-06-01,A,.1086726
2013-06-01,B,.090500593
2013-06-01,C,.18176298
2013-06-01,D,.16411382
2013-06-01,E,.11005744
2013-06-01,F,.051778179
2013-06-01,G,.35286418
2013-06-01,H,.090606526
2013-06-01,I,.44332877
2013-06-01,J,.32794052
2013-06-01,K,.48907548
2013-06-01,L,.35987458
2013-06-01,M,.45020458
2013-06-01,N,.33962899
2013-06-01,O,.25196272
2013-06-01,P,.73728991
2013-06-01,Q,.72876948
2013-06-01,R,.40156242
2013-06-01,S,.48694056
2013-06-01,U,.56028366
2013-06-01,Z,.3611111
2013-07-01,A,.10833132
2013-07-01,B,.089735709
2013-07-01,C,.18202253
2013-07-01,D,.16300678
2013-07-01,E,.11066029
2013-07-01,F,.051565599
2013-07-01,G,.353266
2013-07-01,H,.09123756
2013-07-01,I,.44486564
2013-07-01,J,.32882777
2013-07-01,K,.48906788
2013-07-01,L,.3605004
2013-07-01,M,.44982725
2013-07-01,N,.33964002
2013-07-01,O,.23579979
2013-07-01,P,.73750806
2013-07-01,Q,.72869122
2013-07-01,R,.40601632
2013-07-01,S,.48501918
2013-07-01,U,.55792469
2013-07-01,Z,.39393941
2013-08-01,A,.10806445
2013-08-01,B,.090418592
2013-08-01,C,.18220724
2013-08-01,D,.16313364
2013-08-01,E,.11168437
2013-08-01,F,.051223833
2013-08-01,G,.35381636
2013-08-01,H,.092133224
2013-08-01,I,.44441706
2013-08-01,J,.32805863
2013-08-01,K,.48911691
2013-08-01,L,.36111146
2013-08-01,M,.44967303
2013-08-01,N,.34350118
2013-08-01,O,.2362739
2013-08-01,P,.73705268
2013-08-01,Q,.72867477
2013-08-01,R,.40130675
2013-08-01,S,.48568511
2013-08-01,U,.56113076
2013-08-01,Z,.41176471
2013-09-01,A,.10951676
2013-09-01,B,.09025836
2013-09-01,C,.1824083
2013-09-01,D,.16360688
2013-09-01,E,.11118861
2013-09-01,F,.05130174
2013-09-01,G,.35300493
2013-09-01,H,.091584682
2013-09-01,I,.44457063
2013-09-01,J,.32662392
2013-09-01,K,.48953268
2013-09-01,L,.36230722
2013-09-01,M,.44923016
2013-09-01,N,.33886218
2013-09-01,O,.23655358
2013-09-01,P,.7367695
2013-09-01,Q,.72884798
2013-09-01,R,.39900506
2013-09-01,S,.48553866
2013-09-01,U,.5606488
2013-09-01,Z,.3548387
2013-10-01,A,.11783289
2013-10-01,B,.089927144
2013-10-01,C,.18275367
2013-10-01,D,.16292867
2013-10-01,E,.11075317
2013-10-01,F,.050576985
2013-10-01,G,.3535904
2013-10-01,H,.093204618
2013-10-01,I,.44560128
2013-10-01,J,.32629547
2013-10-01,K,.48967946
2013-10-01,L,.36213472
2013-10-01,M,.4483709
2013-10-01,N,.34100342
2013-10-01,O,.2367253
2013-10-01,P,.73687142
2013-10-01,Q,.72883838
2013-10-01,R,.39842498
2013-10-01,S,.48506603
2013-10-01,U,.56005687
2013-10-01,Z,.45161289
2013-11-01,A,.1206085
2013-11-01,B,.090306774
2013-11-01,C,.18274847
2013-11-01,D,.1630751
2013-11-01,E,.1101791
2013-11-01,F,.051470671
2013-11-01,G,.35350332
2013-11-01,H,.092816256
2013-11-01,I,.44622344
2013-11-01,J,.32626167
2013-11-01,K,.49015856
2013-11-01,L,.36382285
2013-11-01,M,.45050523
2013-11-01,N,.34606346
2013-11-01,O,.23767322
2013-11-01,P,.7365827
2013-11-01,Q,.72886413
2013-11-01,R,.39813706
2013-11-01,S,.48547456
2013-11-01,U,.56142855
2013-11-01,Z,.41935483
2013-12-01,A,.1198296
2013-12-01,B,.089876734
2013-12-01,C,.18292022
2013-12-01,D,.1631434
2013-12-01,E,.11089545
2013-12-01,F,.053916097
2013-12-01,G,.35634214
2013-12-01,H,.092475817
2013-12-01,I,.4490487
2013-12-01,J,.326655
2013-12-01,K,.49062786
2013-12-01,L,.36669138
2013-12-01,M,.4526507
2013-12-01,N,.34043568
2013-12-01,O,.23775458
2013-12-01,P,.73533458
2013-12-01,Q,.72877711
2013-12-01,R,.40133476
2013-12-01,S,.48488539
2013-12-01,U,.5604552
2013-12-01,Z,.40625
2014-01-01,A,.12526312
2014-01-01,B,.090450265
2014-01-01,C,.18313611
2014-01-01,D,.16334507
2014-01-01,E,.11054382
2014-01-01,F,.054207455
2014-01-01,G,.35758939
2014-01-01,H,.092029959
2014-01-01,I,.45505017
2014-01-01,J,.32547638
2014-01-01,K,.49142757
2014-01-01,L,.3666558
2014-01-01,M,.45078871
2014-01-01,N,.3383975
2014-01-01,O,.23866963
2014-01-01,P,.73500347
2014-01-01,Q,.72862619
2014-01-01,R,.4072029
2014-01-01,S,.48083389
2014-01-01,U,.55705172
2014-01-01,Z,.66666669
2014-02-01,A,.1294321
2014-02-01,B,.090210065
2014-02-01,C,.18276696
2014-02-01,D,.16339223
2014-02-01,E,.11197875
2014-02-01,F,.054719154
2014-02-01,G,.35673478
2014-02-01,H,.092686884
2014-02-01,I,.45388639
2014-02-01,J,.32635427
2014-02-01,K,.49200132
2014-02-01,L,.36823928
2014-02-01,M,.45229813
2014-02-01,N,.3386502
2014-02-01,O,.2373213
2014-02-01,P,.73713726
2014-02-01,Q,.72844332
2014-02-01,R,.40174431
2014-02-01,S,.48239076
2014-02-01,U,.55965906
2014-02-01,Z,.5
2014-03-01,A,.1294723
2014-03-01,B,.089658231
2014-03-01,C,.1823025
2014-03-01,D,.16371752
2014-03-01,E,.11199319
2014-03-01,F,.054398909
2014-03-01,G,.35451895
2014-03-01,H,.092595667
2014-03-01,I,.44984552
2014-03-01,J,.32568312
2014-03-01,K,.49200848
2014-03-01,L,.36376959
2014-03-01,M,.45188257
2014-03-01,N,.33865693
2014-03-01,O,.23709784
2014-03-01,P,.73648965
2014-03-01,Q,.72863579
2014-03-01,R,.39705527
2014-03-01,S,.48376393
2014-03-01,U,.55985665
2014-03-01,Z,0
2014-04-01,A,.12239645
2014-04-01,B,.089438885
2014-04-01,C,.18216871
2014-04-01,D,.16239287
2014-04-01,E,.11274035
2014-04-01,F,.053702459
2014-04-01,G,.35288092
2014-04-01,H,.09194921
2014-04-01,I,.44734135
2014-04-01,J,.3258346
2014-04-01,K,.49169311
2014-04-01,L,.36237085
2014-04-01,M,.45189801
2014-04-01,N,.33829182
2014-04-01,O,.23791903
2014-04-01,P,.7379716
2014-04-01,Q,.72826177
2014-04-01,R,.39733425
2014-04-01,S,.48606193
2014-04-01,U,.56164384
2014-04-01,Z,0
2014-05-01,A,.11422075
2014-05-01,B,.089682855
2014-05-01,C,.18197598
2014-05-01,D,.1627636
2014-05-01,E,.1126119
2014-05-01,F,.052906074
2014-05-01,G,.3524918
2014-05-01,H,.092075512
2014-05-01,I,.44624734
2014-05-01,J,.32567102
2014-05-01,K,.49187756
2014-05-01,L,.3620322
2014-05-01,M,.45166731
2014-05-01,N,.34024936
2014-05-01,O,.23799875
2014-05-01,P,.73772359
2014-05-01,Q,.72784644
2014-05-01,R,.39628395
2014-05-01,S,.48716035
2014-05-01,U,.5595153
2014-05-01,Z,0
2014-06-01,A,.11128401
2014-06-01,B,.090004615
2014-06-01,C,.18201441
2014-06-01,D,.16302425
2014-06-01,E,.11410387
2014-06-01,F,.053377058
2014-06-01,G,.3527303
2014-06-01,H,.091749921
2014-06-01,I,.44561577
2014-06-01,J,.32493535
2014-06-01,K,.49290553
2014-06-01,L,.36185941
2014-06-01,M,.44927937
2014-06-01,N,.34167489
2014-06-01,O,.2382592
2014-06-01,P,.73658574
2014-06-01,Q,.72782993
2014-06-01,R,.39835674
2014-06-01,S,.48875281
2014-06-01,U,.56011522
2014-07-01,A,.11218175
2014-07-01,B,.090167165
2014-07-01,C,.18245734
2014-07-01,D,.16304798
2014-07-01,E,.11415407
2014-07-01,F,.053616684
2014-07-01,G,.35305166
2014-07-01,H,.092197992
2014-07-01,I,.44771853
2014-07-01,J,.32620001
2014-07-01,K,.49245426
2014-07-01,L,.36307454
2014-07-01,M,.44904703
2014-07-01,N,.34116891
2014-07-01,O,.23617087
2014-07-01,P,.73727983
2014-07-01,Q,.7277934
2014-07-01,R,.40099722
2014-07-01,S,.48689556
2014-07-01,U,.56102782
2014-08-01,A,.11382666
2014-08-01,B,.09051019
2014-08-01,C,.18246295
2014-08-01,D,.16350111
2014-08-01,E,.11425769
2014-08-01,F,.053737182
2014-08-01,G,.35344914
2014-08-01,H,.092286579
2014-08-01,I,.44640207
2014-08-01,J,.32661515
2014-08-01,K,.49269822
2014-08-01,L,.36297995
2014-08-01,M,.44788355
2014-08-01,N,.34292525
2014-08-01,O,.23823059
2014-08-01,P,.73693484
2014-08-01,Q,.72746187
2014-08-01,R,.39463925
2014-08-01,S,.48791841
2014-08-01,U,.55965906
2014-09-01,A,.12039123
2014-09-01,B,.090739839
2014-09-01,C,.18271299
2014-09-01,D,.16332766
2014-09-01,E,.11349221
2014-09-01,F,.053229481
2014-09-01,G,.35213786
2014-09-01,H,.092268862
2014-09-01,I,.44607148
2014-09-01,J,.32443655
2014-09-01,K,.49280664
2014-09-01,L,.36329988
2014-09-01,M,.44745833
2014-09-01,N,.34225136
2014-09-01,O,.23849322
2014-09-01,P,.73731154
2014-09-01,Q,.72711319
2014-09-01,R,.39422309
2014-09-01,S,.48839003
2014-09-01,U,.56577086
2014-10-01,A,.12788904
2014-10-01,B,.090867169
2014-10-01,C,.18316963
2014-10-01,D,.16389963
2014-10-01,E,.11150213
2014-10-01,F,.052661747
2014-10-01,G,.35277173
2014-10-01,H,.092423178
2014-10-01,I,.44715142
2014-10-01,J,.32479486
2014-10-01,K,.49336293
2014-10-01,L,.3643845
2014-10-01,M,.44934276
2014-10-01,N,.34389126
2014-10-01,O,.23653622
2014-10-01,P,.73759323
2014-10-01,Q,.72704321
2014-10-01,R,.39358354
2014-10-01,S,.48867753
2014-10-01,U,.56426555
2014-11-01,A,.12944931
2014-11-01,B,.091468677
2014-11-01,C,.18340693
2014-11-01,D,.16116275
2014-11-01,E,.11179167
2014-11-01,F,.052580513
2014-11-01,G,.35216177
2014-11-01,H,.092363894
2014-11-01,I,.44823536
2014-11-01,J,.32491782
2014-11-01,K,.49397513
